n_triangles,chromatic_number,max_deg,class
1843,23,24,1
393,11,16,0
1387,20,23,1
1023,17,20,0
1545,22,23,1
343,11,18,0
1894,23,24,1
526,12,17,0
1314,19,23,1
667,15,18,0
2024,24,23,1
380,10,17,0
2144,24,24,1
443,12,17,0
1590,22,23,1
484,13,17,0
1957,23,24,1
476,13,16,0
1421,19,23,1
517,14,17,0
2008,23,24,1
644,16,20,0
1507,20,24,1
651,15,20,0
2024,24,24,1
454,13,17,0
1701,22,23,1
353,11,16,0
2300,25,24,1
508,12,17,0
1890,23,24,1
695,16,19,0
2255,24,24,1
378,13,15,0
1996,23,24,1
1720,20,23,0
1800,22,24,1
690,13,20,0
1629,21,24,1
250,11,14,0
1192,20,23,1
529,14,17,0
1763,20,24,1
1043,16,20,0
2017,23,24,1
1031,18,21,0
2195,24,24,1
764,15,21,0
1151,19,23,1
886,15,21,0
1808,23,24,1
1042,17,21,0
1528,20,23,1
814,15,19,0
1302,19,24,1
616,15,18,0
2024,24,23,1
455,13,19,0
1831,22,24,1
423,11,17,0
1745,22,24,1
579,16,19,0
1726,22,23,1
354,13,13,0
1766,22,23,1
1299,18,21,0
1461,20,23,1
644,14,18,0
2052,24,24,1
680,16,19,0
2277,24,24,1
455,13,18,0
1801,22,24,1
864,18,19,0
2300,25,24,1
327,11,15,0
1508,19,23,1
812,15,21,0
2144,24,24,1
421,12,17,0
1428,21,24,1
599,15,17,0
1789,22,24,1
897,17,19,0
1542,22,22,1
539,15,19,0
1799,23,23,1
543,13,16,0
2300,25,24,1
1117,18,20,0
1718,22,24,1
583,12,20,0
1709,22,24,1
262,12,13,0
1721,21,24,1
575,12,18,0
1453,21,23,1
706,16,18,0
2081,23,24,1
685,13,20,0
1924,23,23,1
334,12,15,0
1862,22,24,1
731,14,19,0
1501,21,24,1
219,10,14,0
1528,21,23,1
438,14,17,0
2144,24,24,1
566,15,18,0
1752,22,24,1
749,14,19,0
2300,25,24,1
464,12,17,0
1934,23,24,1
672,15,19,0
2255,24,24,1
466,12,17,0
1562,22,24,1
848,17,19,0
2024,24,23,1
694,14,19,0
1807,23,24,1
661,15,18,0
1771,23,22,1
413,12,16,0
1332,20,21,1
586,14,17,0
2024,24,23,1
429,13,17,0
1280,18,24,1
626,15,18,0
1684,22,23,1
633,14,18,0
2300,25,24,1
713,15,19,0
1712,22,24,1
1097,17,21,0
1771,23,23,1
907,15,20,0
1645,21,23,1
1094,17,21,0
2115,24,24,1
1045,18,19,0
1817,22,24,1
324,11,15,0
1821,20,24,1
507,15,16,0
1789,23,24,1
480,12,18,0
2078,23,24,1
451,13,16,0
1807,23,24,1
691,15,22,0
1943,23,24,1
887,17,19,0
1507,21,22,1
702,16,18,0
1716,22,23,1
499,15,17,0
1826,22,24,1
675,15,18,0
2214,24,24,1
360,10,15,0
2300,25,24,1
531,12,21,0
1473,20,23,1
666,16,20,0
2030,24,24,1
283,11,15,0
2027,24,24,1
379,11,17,0
2024,24,23,1
729,14,20,0
2144,24,24,1
312,11,14,0
1908,23,24,1
490,13,18,0
1433,20,24,1
383,12,15,0
1967,23,24,1
307,12,14,0
1433,21,24,1
513,12,18,0
1922,23,24,1
436,13,16,0
2300,25,24,1
338,10,16,0
1186,19,23,1
345,10,17,0
1517,21,23,1
638,14,19,0
2027,24,24,1
575,14,19,0
1424,20,23,1
618,13,19,0
2277,24,24,1
421,11,19,0
2090,24,24,1
596,13,19,0
1664,21,23,1
702,16,18,0
2090,24,24,1
423,11,15,0
1726,22,24,1
448,13,15,0
2023,23,24,1
713,15,19,0
2300,25,24,1
509,13,18,0
1757,22,24,1
413,11,17,0
2025,24,24,1
578,14,19,0
1411,21,23,1
434,14,16,0
1755,22,24,1
510,12,18,0
1967,23,24,1
318,10,16,0
1829,23,24,1
520,13,18,0
1907,22,24,1
1191,19,22,0
1544,21,23,1
557,12,19,0
2024,24,23,1
797,17,18,0
1963,23,24,1
623,14,18,0
2300,25,24,1
764,16,20,0
1784,23,24,1
354,11,16,0
2024,24,23,1
583,14,17,0
2024,24,23,1
661,16,17,0
2212,23,24,1
958,16,22,0
1649,22,23,1
588,12,19,0
1935,23,24,1
595,14,18,0
1375,20,23,1
654,14,19,0
1942,23,23,1
428,12,16,0
1442,21,23,1
576,15,15,0
2025,24,24,1
749,17,19,0
1844,23,24,1
855,16,20,0
1469,21,23,1
586,14,18,0
1520,21,24,1
583,13,18,0
2030,24,24,1
606,16,18,0
1825,22,24,1
720,16,18,0
2027,24,24,1
634,15,19,0
1582,21,24,1
505,14,16,0
1246,20,22,1
820,16,19,0
2300,25,24,1
498,11,19,0
1915,23,24,1
621,15,19,0
2300,25,24,1
870,15,20,0
2030,24,24,1
459,12,15,0
1472,21,24,1
256,11,15,0
1796,23,24,1
472,13,17,0
1611,21,24,1
1168,18,21,0
1572,20,23,1
671,15,18,0
2024,24,23,1
567,14,18,0
1487,20,23,1
846,15,20,0
1625,21,24,1
661,16,17,0
2300,25,24,1
717,15,21,0
1836,23,24,1
458,12,16,0
1849,23,23,1
818,17,21,0
1721,22,24,1
1058,16,20,0
2115,24,24,1
588,14,17,0
1659,22,23,1
696,15,19,0
2039,24,24,1
722,14,21,0
2068,23,24,1
676,15,21,0
1981,23,23,1
1024,17,20,0
2002,23,23,1
971,17,20,0
1780,23,24,1
544,14,19,0
1816,22,23,1
351,12,17,0
1778,22,24,1
304,9,16,0
1781,23,23,1
405,12,17,0
2102,24,24,1
628,14,19,0
1826,23,24,1
751,17,18,0
1771,23,22,1
538,13,19,0
1891,23,24,1
623,13,18,0
1957,23,24,1
522,11,19,0
1579,21,24,1
336,10,17,0
1973,22,24,1
910,16,19,0
2300,25,24,1
298,12,13,0
2214,24,24,1
948,18,19,0
1930,23,24,1
680,14,20,0
1864,23,24,1
556,13,17,0
1990,23,24,1
476,13,17,0
2255,24,24,1
446,13,17,0
2214,24,24,1
790,15,21,0
2102,24,24,1
401,11,16,0
2195,24,24,1
527,13,17,0
1789,22,24,1
694,16,18,0
2300,25,24,1
704,17,17,0
1727,22,24,1
1181,17,23,0
1784,22,23,1
990,18,21,0
1822,21,24,1
817,16,20,0
1849,23,23,1
947,16,21,0
1652,22,23,1
843,17,21,0
1682,22,24,1
809,16,19,0
1297,20,20,1
764,17,17,0
1451,21,22,1
688,16,19,0
2039,24,24,1
657,16,20,0
1509,20,23,1
801,15,20,0
1798,22,24,1
839,18,20,0
2030,24,24,1
580,11,19,0
1987,23,24,1
672,15,19,0
2214,24,24,1
1218,18,22,0
2036,23,24,1
1021,16,21,0
1674,22,23,1
528,13,18,0
2024,24,23,1
433,12,16,0
1666,22,24,1
765,14,19,0
2102,24,24,1
969,18,19,0
2079,24,24,1
342,11,17,0
1871,23,24,1
372,10,16,0
1613,22,23,1
958,16,20,0
1468,21,23,1
329,12,15,0
1492,20,23,1
451,13,15,0
2195,24,24,1
463,11,17,0
1970,23,24,1
952,18,22,0
1740,22,23,1
219,9,15,0
1907,23,24,1
379,12,16,0
2255,24,24,1
622,13,18,0
1837,23,23,1
576,14,18,0
1913,23,24,1
1213,16,22,0
2132,23,24,1
357,13,15,0
1609,21,24,1
544,12,17,0
1382,21,23,1
1086,17,21,0
1620,21,23,1
723,14,20,0
2025,24,24,1
1022,18,21,0
1826,23,23,1
655,16,18,0
1544,21,24,1
640,14,18,0
2160,24,24,1
618,14,19,0
1796,23,24,1
561,14,17,0
2016,23,24,1
873,16,19,0
1628,22,23,1
575,14,18,0
1228,18,23,1
551,13,19,0
1618,22,24,1
641,15,20,0
1628,21,24,1
505,13,16,0
2234,24,24,1
484,12,18,0
1891,23,23,1
978,16,20,0
1496,20,24,1
717,15,21,0
1857,22,24,1
706,15,17,0
1891,23,23,1
798,15,19,0
2024,24,23,1
722,15,20,0
1559,22,23,1
415,12,16,0
2060,24,24,1
485,14,17,0
1967,23,24,1
506,14,16,0
2300,25,24,1
687,15,18,0
1334,21,22,1
462,14,18,0
1772,22,24,1
1450,21,21,0
1455,21,23,1
331,11,16,0
1550,21,24,1
624,14,20,0
1688,21,24,1
584,14,17,0
1919,22,24,1
299,12,14,0
1456,20,24,1
343,13,15,0
1355,21,23,1
407,13,15,0
1945,23,24,1
436,12,16,0
2214,24,24,1
732,17,18,0
2234,24,24,1
379,12,18,0
1826,22,24,1
570,15,18,0
2177,24,24,1
604,15,18,0
1408,20,23,1
286,12,14,0
1976,23,24,1
574,16,16,0
1282,20,23,1
529,14,17,0
1633,22,24,1
804,15,20,0
1844,23,24,1
780,15,20,0
1250,20,20,1
733,17,21,0
1818,22,24,1
513,15,17,0
2113,23,24,1
375,10,16,0
1520,21,23,1
356,10,17,0
1816,23,23,1
1161,18,21,0
2034,24,24,1
560,13,17,0
1640,22,24,1
1296,20,21,0
2234,24,24,1
735,15,20,0
2195,24,24,1
424,13,16,0
1816,23,23,1
379,12,15,0
1554,21,24,1
425,13,16,0
1598,22,23,1
1032,17,19,0
1192,20,21,1
576,14,17,0
1696,22,23,1
629,14,17,0
1352,21,23,1
559,13,17,0
1781,23,23,1
735,14,19,0
1786,23,23,1
935,16,21,0
1347,21,23,1
314,11,15,0
1647,21,23,1
681,13,20,0
1783,23,24,1
860,18,20,0
1697,22,24,1
767,16,19,0
1777,20,24,1
896,17,20,0
1631,22,24,1
594,14,17,0
1948,23,24,1
727,13,21,0
2234,24,24,1
574,13,19,0
1862,23,24,1
805,16,19,0
1695,19,24,1
1071,17,22,0
2129,24,24,1
736,16,20,0
2027,24,24,1
1294,20,22,0
1865,23,24,1
450,14,16,0
1848,22,24,1
735,17,20,0
2025,24,24,1
850,15,20,0
1877,23,24,1
619,16,18,0
1981,23,23,1
409,12,16,0
1852,23,24,1
829,16,21,0
1731,22,24,1
349,11,18,0
2027,24,24,1
279,9,14,0
2069,24,24,1
507,14,18,0
2079,24,24,1
1245,20,20,0
1784,23,24,1
480,13,17,0
1671,22,24,1
770,14,20,0
1938,22,24,1
315,10,15,0
1813,22,23,1
605,15,17,0
1525,21,23,1
453,14,16,0
1661,22,24,1
424,13,15,0
1760,22,23,1
1322,20,22,0
2030,23,24,1
850,15,19,0
1684,21,24,1
558,15,18,0
2144,24,24,1
690,16,19,0
1817,23,24,1
629,13,20,0
1493,21,24,1
946,17,19,0
2300,25,24,1
609,13,20,0
1711,22,22,1
768,16,18,0
1375,21,24,1
848,17,20,0
2060,24,24,1
593,13,19,0
1874,22,24,1
697,14,18,0
1700,22,23,1
674,13,18,0
2038,22,24,1
678,15,20,0
1602,21,24,1
326,11,14,0
1820,23,24,1
185,9,12,0
1703,22,23,1
774,15,20,0
1924,23,23,1
404,11,17,0
1786,23,23,1
717,15,18,0
1223,19,23,1
493,15,16,0
1598,22,23,1
835,16,20,0
1518,21,23,1
564,12,18,0
1481,20,24,1
744,15,19,0
2195,24,24,1
1018,18,19,0
1300,19,22,1
297,12,13,0
1552,22,23,1
804,16,19,0
1568,21,23,1
1327,17,22,0
1742,21,24,1
368,11,15,0
1816,22,24,1
668,14,18,0
1414,21,23,1
1019,17,20,0
1416,20,23,1
427,13,16,0
1380,20,24,1
646,16,18,0
2052,24,24,1
1008,19,20,0
1592,22,24,1
400,12,16,0
1757,22,24,1
719,16,19,0
1891,23,23,1
712,14,20,0
2300,25,24,1
431,12,16,0
1667,22,24,1
630,13,20,0
1848,22,23,1
917,16,20,0
1256,19,23,1
630,13,18,0
1606,22,22,1
1235,19,21,0
2300,25,24,1
414,10,18,0
2300,25,24,1
319,10,16,0
1822,23,24,1
811,16,18,0
1691,22,23,1
710,16,20,0
1020,18,20,1
408,13,15,0
1683,21,23,1
787,15,19,0
1437,21,22,1
535,13,18,0
1603,20,24,1
492,14,17,0
1892,23,24,1
546,14,18,0
1786,23,23,1
956,18,19,0
1826,23,24,1
312,9,13,0
1639,22,23,1
346,12,15,0
1838,23,24,1
531,14,19,0
1311,19,24,1
544,12,19,0
1556,21,22,1
755,14,19,0
1906,23,24,1
817,15,20,0
2129,24,24,1
836,16,21,0
1377,19,24,1
551,15,18,0
1799,23,23,1
512,14,15,0
1781,23,23,1
588,15,19,0
2300,25,24,1
973,15,21,0
1775,23,24,1
429,13,17,0
2115,24,24,1
548,13,20,0
1228,20,23,1
642,16,20,0
2025,24,24,1
639,15,18,0
1281,20,22,1
1067,19,21,0
1712,22,24,1
826,17,19,0
2027,23,24,1
383,13,16,0
2300,25,24,1
687,16,18,0
1451,21,23,1
736,17,17,0
1409,21,21,1
512,14,18,0
2024,24,23,1
640,14,19,0
1674,22,23,1
786,15,20,0
1465,21,24,1
378,11,15,0
2300,25,24,1
624,15,18,0
1892,23,24,1
338,11,15,0
1052,19,22,1
790,16,20,0
2195,24,24,1
570,14,19,0
1782,22,24,1
856,16,22,0
1697,22,24,1
531,11,17,0
1837,23,23,1
327,11,17,0
2115,24,24,1
1142,17,22,0
1226,20,23,1
687,16,18,0
2300,25,24,1
563,13,18,0
2300,25,24,1
444,13,17,0
1742,22,23,1
850,12,22,0
1870,23,24,1
340,10,16,0
2045,24,24,1
723,16,18,0
1552,21,24,1
553,14,18,0
1706,20,24,1
616,13,18,0
1969,23,24,1
701,16,17,0
1366,20,24,1
713,16,19,0
2024,24,24,1
567,15,18,0
1694,22,24,1
1249,19,21,0
1589,22,24,1
944,17,22,0
1927,23,24,1
507,12,18,0
2129,24,24,1
735,16,18,0
1597,22,23,1
558,15,17,0
1841,22,24,1
861,17,20,0
1827,23,24,1
346,11,15,0
2024,24,23,1
676,16,17,0
2060,24,24,1
1097,17,22,0
1537,21,23,1
685,15,17,0
2024,24,23,1
830,18,20,0
1783,23,24,1
568,15,17,0
1793,23,24,1
647,15,18,0
2086,23,24,1
412,11,16,0
1831,23,24,1
727,15,19,0
2102,24,24,1
721,13,20,0
2024,24,24,1
654,13,20,0
1837,23,23,1
587,14,16,0
1969,22,24,1
928,17,21,0
2090,24,24,1
767,14,19,0
2129,24,24,1
497,14,16,0
1260,18,23,1
784,17,21,0
1979,22,24,1
455,13,17,0
1862,23,23,1
215,11,13,0
1652,22,24,1
919,18,20,0
1586,22,23,1
774,16,18,0
1472,19,22,1
672,15,17,0
2024,24,23,1
988,18,19,0
1640,20,23,1
626,16,18,0
1642,22,24,1
771,16,18,0
1699,19,24,1
581,14,18,0
1994,22,24,1
673,15,18,0
1833,22,24,1
697,15,19,0
1901,22,23,1
800,14,19,0
2144,24,24,1
487,14,17,0
1508,21,24,1
435,13,17,0
2090,24,24,1
466,14,16,0
1477,20,24,1
411,11,16,0
2101,23,24,1
390,11,17,0
1406,20,24,1
693,16,19,0
1714,22,24,1
1254,18,21,0
1562,21,24,1
736,16,17,0
1841,23,24,1
823,17,18,0
1504,21,24,1
895,16,19,0
1838,23,24,1
391,10,15,0
1380,21,22,1
741,15,19,0
1952,23,24,1
521,14,16,0
1894,22,24,1
948,18,20,0
1745,22,23,1
570,12,18,0
1796,23,24,1
758,16,18,0
1812,22,24,1
717,16,18,0
1577,22,23,1
473,12,18,0
1660,21,24,1
634,15,19,0
1667,22,23,1
677,15,19,0
1954,23,24,1
448,12,17,0
1847,22,23,1
519,14,18,0
1873,23,24,1
1048,18,20,0
1688,21,24,1
722,15,19,0
1566,21,23,1
1293,20,20,0
1931,23,24,1
497,14,17,0
2300,25,24,1
716,15,17,0
1904,23,24,1
946,16,21,0
1765,20,24,1
438,14,16,0
2020,23,24,1
605,14,19,0
1807,23,23,1
547,14,17,0
1831,21,24,1
422,14,15,0
1776,22,24,1
784,15,19,0
1813,22,24,1
378,12,17,0
1406,20,24,1
431,14,16,0
1631,21,24,1
300,11,16,0
1475,21,22,1
1138,18,20,0
2300,25,24,1
123,8,10,0
1736,22,24,1
359,10,17,0
2062,23,24,1
1147,19,22,0
1703,22,24,1
665,16,19,0
2300,25,24,1
842,17,19,0
1457,20,24,1
804,15,19,0
2024,24,24,1
512,13,17,0
2000,22,24,1
448,11,17,0
1927,23,24,1
564,13,18,0
2300,25,24,1
500,14,16,0
1634,22,23,1
704,16,20,0
1981,23,23,1
694,16,19,0
1591,22,24,1
1240,20,21,0
2045,24,24,1
844,15,20,0
1771,23,22,1
439,13,17,0
1499,19,24,1
799,15,19,0
2039,24,24,1
399,12,16,0
1682,21,23,1
935,16,21,0
1658,21,24,1
521,13,16,0
2012,23,24,1
763,15,19,0
2025,24,24,1
512,14,18,0
1358,21,23,1
719,15,19,0
2255,24,24,1
740,16,19,0
1849,23,23,1
976,17,20,0
1799,23,23,1
593,15,16,0
1489,21,23,1
515,13,18,0
1859,23,24,1
992,18,20,0
1987,23,24,1
532,15,16,0
2025,24,24,1
880,17,18,0
1805,23,24,1
267,10,14,0
2024,24,23,1
722,16,18,0
2024,24,23,1
398,12,17,0
1852,23,24,1
979,14,24,0
1772,23,23,1
1231,19,21,0
2039,24,24,1
525,14,17,0
1849,23,23,1
758,16,18,0
1700,21,24,1
731,15,20,0
1269,19,23,1
283,12,14,0
2212,23,24,1
499,12,18,0
1750,22,22,1
690,13,20,0
2300,25,24,1
599,15,18,0
1781,23,23,1
975,16,20,0
1961,23,23,1
343,11,16,0
1629,22,23,1
1150,20,20,0
1931,23,24,1
861,15,19,0
1459,20,23,1
459,14,17,0
1603,22,24,1
691,15,19,0
1997,23,24,1
301,12,15,0
2024,24,23,1
610,13,21,0
2144,24,24,1
520,12,18,0
1606,22,23,1
778,15,19,0
2090,24,24,1
1377,20,21,0
1826,23,23,1
522,15,18,0
1682,21,24,1
667,14,18,0
1906,23,24,1
989,19,20,0
1924,23,23,1
405,12,16,0
2045,24,24,1
572,12,20,0
1843,23,24,1
441,13,15,0
1795,23,24,1
729,14,19,0
1781,23,23,1
644,15,17,0
1272,20,23,1
877,15,21,0
1939,23,24,1
558,13,18,0
2024,24,23,1
785,16,18,0
1566,21,23,1
724,16,20,0
2195,24,24,1
1026,16,22,0
1927,22,24,1
692,15,21,0
1062,18,21,1
844,18,19,0
1757,22,24,1
683,15,20,0
1752,22,23,1
475,13,17,0
1667,22,23,1
711,15,19,0
1961,23,23,1
806,16,19,0
1543,21,23,1
439,12,17,0
1886,23,24,1
757,15,20,0
1609,22,24,1
466,14,16,0
1616,22,24,1
398,13,17,0
1772,23,23,1
1278,19,22,0
1805,23,24,1
498,13,17,0
1475,20,24,1
673,16,19,0
2025,24,24,1
347,13,13,0
1457,21,24,1
697,17,20,0
1406,20,23,1
286,10,15,0
1902,22,24,1
679,15,21,0
1771,22,24,1
594,14,18,0
1404,20,23,1
501,14,17,0
1647,21,23,1
507,13,18,0
1782,21,24,1
890,16,21,0
2060,24,24,1
767,15,19,0
1374,20,23,1
1308,19,22,0
1586,22,24,1
544,13,16,0
1736,22,23,1
560,14,18,0
1997,23,24,1
642,15,19,0
2052,24,24,1
780,15,19,0
2002,23,24,1
370,11,16,0
1572,22,23,1
593,16,17,0
2195,24,24,1
606,15,18,0
1536,21,23,1
715,15,19,0
1884,22,24,1
778,14,19,0
1891,22,24,1
379,12,16,0
1894,23,24,1
573,14,18,0
1493,21,24,1
445,12,17,0
1277,20,21,1
475,12,18,0
1572,21,24,1
586,14,17,0
2300,25,24,1
763,15,18,0
1213,20,22,1
383,12,16,0
1586,22,23,1
296,12,14,0
2024,24,23,1
218,10,11,0
1882,23,24,1
907,14,22,0
1942,23,23,1
626,15,19,0
1907,23,23,1
739,15,18,0
1833,21,24,1
745,16,18,0
1984,23,24,1
719,14,18,0
1584,22,23,1
666,15,19,0
1998,22,24,1
800,15,19,0
2195,24,24,1
491,12,17,0
1652,22,23,1
512,11,17,0
1587,21,24,1
772,15,21,0
1921,23,24,1
585,14,16,0
1661,22,24,1
804,15,19,0
2079,24,24,1
706,15,18,0
2030,24,24,1
582,14,18,0
1897,23,24,1
394,12,16,0
1829,22,24,1
462,13,17,0
1841,23,24,1
701,15,19,0
1662,21,24,1
789,15,20,0
1625,21,23,1
549,15,17,0
1331,19,24,1
370,12,16,0
1463,21,24,1
811,15,21,0
1771,23,22,1
757,16,19,0
2300,25,24,1
811,17,18,0
1632,22,23,1
616,14,18,0
2069,24,24,1
595,14,18,0
2300,25,24,1
440,13,16,0
1862,23,23,1
500,12,19,0
1632,22,23,1
691,15,19,0
1556,21,23,1
695,16,18,0
1788,22,24,1
616,14,18,0
1973,23,24,1
542,15,17,0
1376,21,23,1
489,14,16,0
2132,23,24,1
693,13,20,0
2300,25,24,1
661,16,18,0
1646,22,23,1
733,15,19,0
2255,24,24,1
676,15,19,0
2002,23,23,1
585,14,17,0
1661,21,23,1
891,16,21,0
1567,22,23,1
1152,16,22,0
1816,23,23,1
616,14,17,0
1558,21,24,1
375,12,15,0
2079,24,24,1
578,13,18,0
1863,23,24,1
444,12,18,0
1861,23,24,1
238,10,13,0
1682,22,23,1
668,15,18,0
1152,20,21,1
951,17,20,0
2011,23,24,1
740,17,17,0
1948,23,24,1
663,14,18,0
1881,23,24,1
400,12,17,0
1982,21,24,1
443,12,18,0
1415,20,24,1
323,12,14,0
1612,21,22,1
467,12,18,0
1942,23,23,1
806,16,20,0
1604,22,24,1
458,14,18,0
1616,21,24,1
640,15,20,0
2002,23,23,1
207,10,13,0
2086,23,24,1
288,11,14,0
2160,24,24,1
753,13,21,0
2090,24,24,1
708,15,18,0
2300,25,24,1
1020,17,21,0
1731,22,23,1
771,16,19,0
1987,23,24,1
1294,20,20,0
2068,23,24,1
698,16,20,0
1617,21,23,1
753,16,19,0
1515,20,24,1
570,14,19,0
2300,25,24,1
731,15,19,0
1780,21,24,1
647,12,19,0
1254,20,23,1
642,14,20,0
2144,24,24,1
461,13,17,0
1120,19,24,1
533,15,16,0
1620,21,22,1
702,16,20,0
1917,23,24,1
855,16,19,0
1748,22,24,1
966,17,20,0
2069,24,24,1
253,9,13,0
1863,23,24,1
397,11,18,0
1705,22,24,1
526,15,15,0
1752,22,23,1
716,14,19,0
1438,20,22,1
1103,16,21,0
1795,22,24,1
763,16,20,0
1827,23,24,1
959,14,21,0
2101,23,24,1
681,12,21,0
1856,22,24,1
938,16,20,0
2024,24,23,1
332,12,14,0
2129,24,24,1
569,13,17,0
1557,21,24,1
751,15,20,0
1828,23,24,1
609,13,18,0
2300,25,24,1
693,15,18,0
1843,23,24,1
528,12,17,0
1767,21,24,1
382,11,16,0
2039,24,24,1
422,11,17,0
1243,18,23,1
688,15,17,0
1900,22,24,1
683,14,20,0
1917,23,24,1
1147,18,20,0
1876,23,23,1
395,11,16,0
1682,21,23,1
531,13,18,0
1770,22,24,1
694,17,19,0
1981,23,23,1
629,15,17,0
1631,22,23,1
483,13,18,0
1837,23,23,1
440,13,15,0
1411,20,24,1
890,15,22,0
1829,23,24,1
486,13,18,0
2045,24,24,1
951,16,21,0
1454,21,24,1
851,17,18,0
1789,23,24,1
770,15,19,0
1410,21,22,1
398,10,16,0
1548,21,23,1
594,13,19,0
1645,22,22,1
613,15,18,0
2122,23,24,1
515,14,17,0
2025,24,24,1
632,15,17,0
1547,22,23,1
234,10,14,0
1438,19,23,1
724,14,20,0
1868,22,24,1
366,12,14,0
2177,24,24,1
623,13,19,0
2090,24,24,1
694,16,18,0
1715,22,23,1
642,15,19,0
1571,21,24,1
1137,19,21,0
2300,25,24,1
601,14,16,0
1530,21,23,1
338,13,14,0
1646,22,23,1
711,16,18,0
1805,23,24,1
625,13,19,0
2144,24,24,1
1215,18,20,0
1502,21,24,1
481,13,18,0
1981,23,23,1
752,17,19,0
1836,23,24,1
868,16,22,0
1469,20,24,1
840,16,20,0
2030,24,24,1
630,13,18,0
1415,21,23,1
493,13,17,0
2102,24,24,1
352,10,17,0
1964,23,24,1
588,14,16,0
1799,23,23,1
599,16,19,0
1796,23,24,1
528,14,18,0
1786,23,23,1
455,12,16,0
2255,24,24,1
581,14,19,0
1428,19,24,1
532,13,17,0
2003,22,24,1
924,17,21,0
2006,22,24,1
453,11,19,0
1849,22,24,1
615,12,19,0
1807,23,23,1
1002,19,20,0
2034,24,24,1
685,16,18,0
2066,23,24,1
668,14,18,0
1529,21,23,1
299,12,15,0
1777,21,24,1
612,16,16,0
1582,22,24,1
844,15,19,0
2300,25,24,1
608,15,18,0
2255,24,24,1
757,15,21,0
2024,24,23,1
729,17,18,0
1816,23,23,1
387,12,16,0
955,18,22,1
346,12,15,0
2043,23,24,1
976,17,19,0
2039,24,24,1
914,18,18,0
1766,22,24,1
895,14,22,0
1885,22,24,1
800,15,20,0
1792,23,24,1
698,16,20,0
2033,23,24,1
1035,19,20,0
1741,21,24,1
589,15,18,0
1877,23,24,1
889,15,20,0
861,18,21,1
521,14,18,0
1734,22,24,1
682,13,19,0
2171,23,24,1
703,14,20,0
1514,21,23,1
524,13,17,0
1774,23,23,1
519,14,19,0
2060,24,24,1
522,14,16,0
1788,21,24,1
873,16,21,0
2300,25,24,1
273,12,14,0
2024,24,23,1
370,11,15,0
1928,23,24,1
446,13,15,0
2024,24,23,1
532,12,17,0
1657,22,24,1
1427,19,23,0
2129,24,24,1
702,14,20,0
1635,22,23,1
857,14,20,0
2024,24,23,1
630,12,20,0
1585,21,23,1
471,12,17,0
1480,21,23,1
544,13,19,0
2300,25,24,1
907,17,19,0
1976,23,24,1
733,14,19,0
1503,21,24,1
366,11,19,0
1575,22,24,1
875,17,18,0
1365,20,23,1
485,13,17,0
1582,20,24,1
385,10,16,0
1849,23,23,1
406,11,17,0
1919,23,24,1
611,13,18,0
1817,23,24,1
922,16,20,0
1573,20,23,1
315,12,14,0
1968,22,24,1
652,14,18,0
1637,21,24,1
446,11,17,0
1621,22,23,1
332,12,14,0
2030,24,24,1
342,12,16,0
1474,18,24,1
1135,18,22,0
1363,19,24,1
633,14,18,0
2300,25,24,1
870,16,20,0
1750,22,24,1
1070,18,20,0
1607,21,24,1
1159,18,21,0
1957,23,24,1
906,17,20,0
1613,22,23,1
776,17,20,0
2027,24,24,1
327,12,16,0
1987,23,24,1
1050,18,20,0
1443,21,23,1
747,13,20,0
1505,20,24,1
542,12,18,0
1892,22,24,1
373,11,15,0
2300,25,24,1
690,16,18,0
1862,23,23,1
1504,20,23,0
1962,23,24,1
838,18,18,0
1426,21,23,1
839,16,20,0
2024,24,23,1
848,18,18,0
2093,23,24,1
528,12,18,0
1612,21,22,1
277,9,14,0
1347,21,22,1
522,15,17,0
1808,22,24,1
502,14,17,0
1997,23,24,1
684,15,18,0
1838,23,24,1
628,15,18,0
1437,20,24,1
992,17,20,0
2144,24,24,1
545,12,17,0
1521,21,21,1
615,16,18,0
1850,23,24,1
583,13,19,0
2192,23,24,1
400,11,16,0
1619,22,24,1
681,15,20,0
2024,24,24,1
561,14,17,0
1829,22,24,1
574,15,17,0
1826,23,23,1
692,15,19,0
1557,22,23,1
729,15,20,0
1487,19,23,1
243,10,13,0
1987,23,24,1
220,10,11,0
1817,22,24,1
657,14,20,0
1582,21,23,1
373,10,16,0
1786,23,23,1
315,12,16,0
1827,23,24,1
580,13,19,0
1404,21,22,1
612,15,17,0
1775,22,24,1
1406,21,22,0
1462,21,22,1
737,14,19,0
1409,19,24,1
359,12,15,0
2060,24,24,1
1110,19,19,0
1333,20,22,1
591,14,16,0
1801,22,24,1
412,11,14,0
2081,23,24,1
547,14,18,0
2212,23,24,1
780,16,18,0
2132,23,24,1
427,11,18,0
1800,22,24,1
505,14,17,0
1734,22,24,1
830,16,19,0
1477,21,22,1
856,15,20,0
1981,23,24,1
599,16,17,0
2024,24,23,1
471,11,17,0
1638,21,24,1
753,17,20,0
1907,23,24,1
260,10,13,0
1462,20,24,1
716,15,19,0
1792,23,23,1
507,13,18,0
2090,24,24,1
573,14,17,0
1822,23,24,1
609,16,17,0
1481,21,23,1
883,17,19,0
2090,24,24,1
420,12,15,0
1149,19,22,1
624,14,18,0
1441,21,23,1
605,14,19,0
1738,22,23,1
344,12,14,0
1777,23,24,1
490,15,16,0
1908,23,24,1
