n_triangles,chromatic_number,max_deg,class
48418,57,79,0
130519,91,99,1
50785,63,76,0
117970,87,98,1
44533,59,75,0
129724,90,99,1
34885,47,68,0
121854,89,97,1
45765,54,74,0
110100,85,97,1
56835,62,77,0
121626,88,97,1
45951,54,75,0
126280,89,98,1
57839,64,77,0
113108,86,98,1
44097,51,75,0
135913,90,98,1
49143,54,79,0
135783,91,98,1
56799,61,78,0
134129,91,98,1
41112,56,75,0
117782,86,96,1
54509,59,78,0
128887,90,98,1
45446,56,73,0
135479,93,98,1
68979,65,86,0
129164,89,98,1
37338,50,70,0
120467,87,95,1
33976,50,69,0
139814,92,99,1
50323,56,77,0
110852,83,97,1
36016,48,74,0
131075,91,99,1
43341,53,74,0
148801,94,99,1
53110,60,79,0
132950,89,98,1
48366,57,74,0
115837,87,98,1
45462,56,73,0
111055,85,97,1
31654,49,68,0
126756,90,98,1
49257,54,78,0
135453,92,99,1
59023,61,82,0
127100,88,99,1
35400,49,70,0
138813,93,99,1
42158,52,78,0
137859,93,98,1
39016,51,73,0
116761,84,96,1
46533,55,76,0
128541,90,99,1
55280,55,84,0
121715,87,98,1
52056,59,77,0
124349,90,98,1
39131,53,70,0
123257,87,98,1
53195,57,78,0
136320,91,98,1
41652,50,74,0
118751,87,98,1
47530,57,74,0
127160,90,97,1
41220,52,75,0
123643,88,99,1
55725,58,77,0
109271,85,97,1
27365,45,68,0
111766,86,95,1
34687,52,67,0
135867,92,98,1
52285,60,79,0
137895,91,98,1
60918,63,81,0
126692,90,99,1
51043,59,78,0
105840,82,97,1
43635,48,77,0
121991,88,97,1
58096,63,84,0
129667,87,99,1
39273,45,74,0
129692,89,97,1
40716,52,77,0
123810,88,98,1
42490,53,72,0
120137,83,95,1
42530,54,72,0
116218,86,98,1
32230,44,70,0
122632,89,97,1
41873,54,74,0
134559,93,97,1
52091,57,81,0
152872,96,99,1
37110,51,70,0
138090,93,99,1
47113,58,74,0
132429,90,98,1
41428,51,70,0
108590,85,94,1
35609,49,69,0
128575,89,98,1
44129,49,80,0
105055,83,97,1
37622,48,72,0
134302,90,99,1
48489,58,75,0
128194,87,97,1
37943,53,69,0
137303,90,98,1
58689,59,80,0
131321,89,98,1
51604,61,78,0
117690,86,96,1
44613,55,75,0
141236,95,98,1
38010,44,74,0
125172,90,97,1
51325,58,79,0
137222,93,97,1
34718,49,72,0
122183,86,99,1
35000,53,65,0
121189,89,97,1
40932,54,68,0
135011,90,99,1
37223,51,71,0
147120,94,99,1
31267,41,69,0
116581,85,98,1
42585,55,76,0
118565,87,96,1
43442,52,73,0
137423,91,99,1
46740,53,82,0
128862,90,99,1
37357,54,69,0
111326,84,97,1
38687,46,73,0
117315,86,97,1
44451,53,73,0
127549,90,97,1
33140,49,66,0
125404,88,97,1
55611,56,82,0
124578,88,98,1
37106,47,76,0
110459,84,98,1
43342,52,72,0
134585,89,99,1
43313,56,75,0
120249,88,96,1
50369,55,80,0
134499,91,99,1
50055,55,75,0
117093,88,94,1
43868,59,69,0
133336,89,98,1
47143,57,78,0
133765,91,97,1
47304,48,77,0
133140,92,97,1
57530,64,77,0
149514,95,99,1
60963,62,80,0
126565,90,98,1
38652,49,73,0
146013,94,99,1
57637,64,77,0
124179,89,98,1
36431,43,72,0
128066,90,99,1
40332,55,75,0
140424,92,99,1
46569,48,81,0
108804,84,97,1
39887,52,73,0
121677,88,97,1
48432,60,76,0
120571,87,99,1
47738,56,78,0
113356,85,97,1
47919,58,77,0
130580,88,98,1
64189,60,83,0
152708,96,99,1
57832,61,79,0
134659,91,98,1
57347,56,84,0
135589,91,98,1
49698,52,80,0
139490,93,97,1
41463,58,72,0
127610,87,98,1
61019,63,83,0
111802,84,97,1
41948,55,74,0
118655,89,97,1
50169,60,77,0
121665,85,98,1
37881,51,76,0
125154,89,97,1
72484,62,85,0
123331,88,98,1
42902,52,76,0
126736,90,97,1
55728,63,79,0
123951,90,99,1
51157,56,77,0
119212,87,97,1
57534,59,77,0
135773,91,99,1
36283,51,70,0
120635,89,95,1
44055,48,75,0
125487,87,96,1
55393,61,79,0
139143,93,98,1
51099,57,80,0
128591,89,98,1
36136,48,70,0
124161,90,99,1
72725,65,82,0
141201,93,99,1
47208,55,76,0
113514,82,99,1
42833,55,76,0
126465,90,99,1
36175,53,72,0
110466,83,98,1
38162,52,72,0
128883,87,99,1
50083,55,76,0
122607,89,97,1
52564,55,79,0
98866,82,94,1
45939,52,76,0
136309,92,98,1
65673,63,86,0
121313,88,98,1
60066,63,83,0
127565,91,96,1
51242,50,81,0
134878,92,97,1
52234,63,79,0
124175,87,98,1
39675,52,74,0
132620,91,97,1
41452,49,70,0
125189,88,97,1
48128,56,74,0
110729,85,93,1
45590,54,75,0
122124,88,98,1
44087,55,79,0
129117,91,97,1
52837,61,79,0
129824,90,97,1
37080,51,69,0
120914,87,97,1
49528,56,79,0
132853,92,95,1
54483,56,82,0
131811,88,98,1
41940,46,78,0
132154,91,96,1
38883,52,73,0
128020,88,99,1
39102,55,74,0
126975,88,99,1
59611,60,79,0
117594,85,97,1
61940,64,83,0
129361,90,97,1
47668,57,78,0
116457,85,95,1
47674,56,78,0
130505,92,98,1
54762,65,75,0
120619,86,97,1
43844,52,72,0
138821,92,98,1
46374,52,76,0
133681,91,98,1
29546,47,65,0
127829,86,98,1
28468,46,64,0
129402,89,98,1
58509,60,79,0
140866,93,98,1
45926,55,76,0
142275,94,99,1
38256,47,73,0
127158,90,97,1
37879,51,74,0
136914,92,99,1
49203,59,80,0
118381,87,97,1
41423,50,74,0
130779,88,99,1
45353,55,77,0
118130,85,99,1
52833,60,81,0
120419,88,97,1
48902,55,80,0
130568,87,99,1
39237,56,71,0
133521,87,99,1
61366,62,80,0
134480,91,99,1
35966,52,69,0
123766,88,97,1
40806,54,73,0
124725,86,99,1
31092,47,70,0
126189,89,98,1
32536,47,68,0
143039,95,98,1
35044,46,71,0
126667,86,98,1
40042,50,75,0
123466,88,98,1
50045,59,80,0
140918,93,99,1
47566,54,75,0
139899,93,96,1
43961,51,77,0
111389,86,96,1
51232,57,76,0
139613,91,99,1
49967,59,79,0
130143,91,98,1
45304,57,73,0
108011,84,95,1
36449,52,70,0
137545,91,97,1
50821,57,80,0
124071,89,98,1
50345,59,78,0
119374,88,98,1
47750,54,76,0
119627,85,98,1
38198,54,73,0
122673,90,99,1
44500,55,79,0
124812,87,97,1
44042,47,78,0
137014,91,98,1
41955,53,74,0
141059,95,99,1
38722,51,74,0
129142,90,99,1
48850,57,75,0
131031,90,98,1
47511,52,81,0
131313,91,98,1
58683,57,85,0
140839,94,98,1
47203,57,73,0
136320,90,96,1
47705,57,81,0
128008,92,98,1
44642,52,74,0
129208,90,98,1
56922,60,80,0
115587,82,96,1
38983,49,74,0
122277,87,99,1
46562,57,79,0
123347,86,99,1
28476,51,68,0
133220,91,97,1
48156,57,75,0
137672,91,99,1
46992,58,76,0
128389,90,98,1
47563,55,73,0
134444,91,97,1
41711,52,78,0
134097,89,97,1
45992,55,78,0
117370,85,99,1
38749,48,74,0
141838,92,99,1
45855,50,80,0
128835,90,99,1
37464,53,70,0
133978,91,99,1
50670,57,81,0
137199,93,98,1
36658,48,70,0
119410,84,98,1
43886,50,81,0
130780,92,96,1
51117,57,75,0
127547,90,96,1
50549,58,81,0
142065,93,99,1
49116,60,74,0
114561,87,97,1
47629,56,79,0
122472,84,98,1
32563,48,73,0
110229,84,99,1
42188,48,76,0
112457,86,96,1
52555,56,76,0
108340,82,98,1
38729,53,73,0
145806,95,98,1
50008,58,76,0
115377,84,97,1
42620,54,73,0
126185,90,98,1
38205,57,71,0
141496,91,99,1
44282,53,78,0
118514,87,97,1
39668,48,74,0
132168,91,97,1
37777,53,71,0
128240,90,99,1
44310,53,73,0
136755,90,97,1
49116,58,78,0
112130,85,96,1
33831,44,69,0
125685,90,98,1
44871,54,78,0
114873,86,95,1
62415,60,82,0
119242,90,94,1
38603,43,73,0
120691,87,97,1
33405,42,72,0
122383,84,99,1
53784,62,76,0
119844,88,98,1
46678,60,69,0
134337,90,97,1
49792,54,78,0
118186,86,98,1
51230,53,80,0
118348,85,96,1
49618,61,80,0
132727,88,97,1
61021,62,79,0
135600,92,99,1
36335,48,70,0
138388,93,99,1
45434,55,73,0
136312,91,97,1
52878,56,78,0
122153,88,97,1
54182,61,79,0
127218,90,98,1
57301,66,79,0
134659,91,98,1
52086,57,83,0
125805,89,98,1
44341,53,74,0
124750,90,95,1
57368,59,81,0
146534,95,99,1
55344,58,82,0
123114,89,97,1
46287,54,75,0
132896,91,98,1
41620,59,75,0
129536,91,97,1
52167,59,76,0
141657,93,99,1
50392,57,75,0
124060,88,97,1
32458,43,73,0
122358,85,97,1
65319,64,81,0
124388,87,98,1
45093,54,76,0
126305,88,97,1
44134,56,73,0
111053,83,97,1
42522,54,76,0
133728,91,98,1
55290,60,77,0
131118,89,99,1
36887,49,73,0
132760,91,98,1
68669,65,84,0
121581,85,97,1
52992,57,75,0
125952,89,98,1
38078,48,73,0
143750,95,99,1
32215,49,69,0
119571,89,96,1
56080,57,78,0
123256,88,96,1
45229,57,72,0
135852,88,99,1
58372,58,77,0
121576,84,97,1
33583,49,72,0
137384,92,97,1
54278,61,77,0
110321,83,97,1
51747,55,80,0
136336,92,98,1
39574,54,70,0
121469,88,96,1
56093,53,79,0
109255,84,95,1
72243,64,84,0
128890,88,98,1
41948,52,71,0
108257,84,95,1
46471,55,76,0
131803,90,98,1
41074,50,70,0
128057,88,99,1
52813,59,77,0
118154,88,96,1
35655,49,68,0
130695,89,98,1
36432,51,70,0
127437,91,98,1
36433,48,71,0
133164,92,99,1
42106,50,77,0
129046,89,96,1
45578,52,80,0
116303,87,97,1
35509,49,69,0
121428,86,97,1
41465,51,74,0
130820,88,98,1
34853,51,68,0
99149,80,94,1
45688,50,76,0
105412,81,97,1
54139,57,81,0
124505,89,96,1
50921,58,78,0
128467,91,98,1
55038,55,77,0
121183,87,98,1
47844,59,76,0
119347,88,97,1
44649,54,75,0
118268,85,96,1
49519,58,80,0
138815,91,99,1
50066,57,78,0
144751,93,97,1
59890,63,81,0
137901,92,99,1
48026,54,76,0
122946,86,98,1
45691,53,74,0
116692,87,97,1
45750,56,76,0
142368,93,99,1
59128,62,79,0
128603,89,96,1
44830,58,73,0
112422,84,96,1
62251,65,83,0
128207,87,96,1
52801,64,75,0
127877,89,97,1
44095,51,72,0
133357,91,99,1
46797,61,76,0
129538,89,97,1
43749,51,77,0
117828,85,96,1
45665,57,77,0
137509,91,98,1
37895,53,67,0
130601,88,99,1
40082,52,75,0
128646,90,98,1
44398,57,72,0
133873,89,98,1
45579,53,76,0
109051,83,98,1
45917,54,77,0
119623,87,97,1
38221,50,73,0
135043,94,96,1
50844,61,79,0
113149,86,96,1
45388,56,81,0
138443,91,98,1
64691,59,83,0
134264,91,99,1
41058,53,72,0
115814,86,98,1
47252,52,75,0
140160,91,99,1
41585,56,79,0
115070,86,98,1
47189,51,77,0
139531,91,99,1
48907,57,78,0
134663,91,98,1
57270,60,82,0
127313,91,96,1
47884,59,75,0
124401,85,97,1
53168,55,80,0
125999,88,97,1
54512,59,76,0
126864,89,98,1
52827,58,79,0
131574,92,98,1
38734,51,75,0
135023,91,99,1
49867,56,76,0
130382,88,98,1
63594,65,83,0
137598,92,99,1
37847,46,75,0
107804,85,96,1
40665,53,73,0
129101,91,99,1
40545,54,76,0
125220,90,98,1
48458,59,75,0
125615,86,99,1
45944,53,77,0
123661,88,98,1
43875,48,75,0
133103,89,98,1
59769,60,80,0
117045,84,97,1
42341,51,73,0
127235,89,99,1
64306,62,85,0
119576,88,99,1
34675,50,71,0
132497,93,98,1
45831,59,75,0
134900,88,99,1
50220,58,76,0
122156,86,98,1
37816,49,69,0
141416,95,99,1
39902,50,71,0
119520,88,99,1
42570,53,76,0
142156,92,97,1
44864,51,75,0
118310,83,98,1
50153,56,75,0
129860,89,97,1
53482,57,77,0
136468,93,97,1
43231,54,74,0
129904,89,99,1
44780,61,74,0
131473,91,97,1
38512,51,72,0
140043,93,99,1
44886,55,78,0
132777,90,98,1
39542,49,76,0
125396,89,96,1
47102,54,75,0
125383,87,97,1
56580,61,80,0
125307,87,99,1
40786,55,76,0
121660,86,97,1
44207,53,77,0
126269,88,99,1
54591,55,76,0
134792,87,98,1
42059,52,73,0
139623,94,99,1
46650,55,78,0
110849,82,98,1
62998,59,84,0
133787,91,98,1
43795,54,75,0
119273,88,97,1
64364,61,85,0
132395,92,96,1
37314,51,70,0
119518,83,98,1
32457,46,71,0
134495,92,99,1
54309,61,82,0
119312,89,97,1
34145,52,70,0
117129,87,98,1
41730,53,72,0
118212,86,99,1
33564,48,71,0
119297,88,97,1
43692,55,71,0
148879,94,99,1
44723,54,74,0
106530,85,97,1
42733,58,70,0
129113,88,99,1
45331,55,74,0
123249,88,97,1
30662,45,65,0
134739,92,96,1
57075,62,79,0
121245,88,98,1
44552,59,78,0
140421,94,97,1
44109,52,75,0
138859,91,99,1
41914,49,75,0
124423,87,98,1
50067,52,79,0
125118,90,96,1
45079,52,77,0
123262,87,97,1
50358,58,77,0
108797,82,98,1
48362,55,78,0
136630,92,98,1
54079,59,81,0
117124,86,99,1
43104,59,76,0
132321,90,99,1
66119,64,84,0
134869,90,98,1
43234,57,70,0
118247,87,97,1
40766,53,70,0
122328,85,98,1
41600,53,74,0
121051,88,97,1
40814,57,72,0
118903,86,95,1
44165,55,77,0
133338,92,96,1
43643,55,70,0
128548,88,98,1
43957,55,74,0
126233,89,99,1
36146,48,72,0
112428,85,96,1
43914,54,74,0
137132,91,96,1
51815,57,76,0
137749,91,99,1
44349,55,77,0
118588,87,97,1
36012,53,71,0
118783,89,93,1
38274,45,74,0
120537,87,99,1
45014,52,76,0
125079,91,96,1
41238,49,77,0
126253,90,99,1
46364,59,73,0
127349,90,97,1
44717,55,76,0
121514,85,97,1
49873,56,79,0
109309,83,98,1
54946,60,81,0
139444,94,98,1
58792,56,82,0
141610,95,99,1
53753,62,77,0
114882,83,96,1
47781,54,76,0
131654,90,98,1
45844,58,73,0
122519,86,97,1
47511,56,74,0
123819,90,98,1
32081,52,66,0
139293,93,97,1
42522,53,73,0
131156,90,96,1
51277,61,76,0
121650,89,96,1
65263,65,85,0
118205,86,96,1
43404,54,74,0
116504,83,97,1
53489,58,80,0
128666,91,99,1
49181,53,77,0
117200,83,98,1
59167,60,84,0
117127,88,99,1
40081,57,74,0
128226,91,97,1
51644,60,79,0
134498,93,99,1
37281,49,74,0
132888,92,97,1
34317,46,66,0
121461,88,99,1
52387,57,81,0
121294,89,97,1
45357,54,74,0
121934,89,97,1
58397,63,82,0
120606,86,98,1
45375,55,75,0
121114,87,96,1
50063,58,79,0
133305,93,97,1
54894,62,77,0
115679,84,98,1
51543,54,82,0
127014,89,95,1
42709,53,75,0
119730,87,97,1
50120,57,76,0
116022,86,97,1
46053,51,78,0
134318,92,99,1
46050,53,79,0
124999,87,97,1
49738,56,78,0
112408,85,99,1
33546,51,70,0
143239,94,99,1
33651,48,70,0
136542,91,98,1
50068,55,80,0
134511,91,99,1
50611,57,76,0
112190,86,95,1
52244,58,81,0
111095,82,96,1
39899,52,72,0
117329,87,97,1
35912,51,75,0
109606,85,98,1
58524,59,83,0
139849,91,98,1
57792,59,81,0
147789,95,99,1
41885,50,75,0
140942,93,99,1
41888,50,75,0
135675,91,98,1
60455,60,80,0
116212,82,96,1
63082,63,80,0
129945,91,98,1
35239,48,69,0
100075,80,99,1
33370,48,66,0
126793,89,98,1
49348,55,79,0
122566,87,98,1
56577,62,77,0
121979,88,97,1
42898,54,77,0
106235,83,98,1
40898,53,72,0
125341,88,99,1
38508,52,72,0
109931,82,98,1
53230,59,77,0
125389,89,99,1
38542,54,68,0
129110,91,97,1
35724,49,71,0
109634,85,94,1
65450,63,83,0
126422,90,98,1
50649,58,75,0
138081,90,99,1
53773,62,78,0
118852,84,97,1
38650,56,71,0
134172,87,98,1
48785,57,76,0
121686,88,97,1
41127,55,71,0
127333,86,98,1
43484,48,74,0
134447,90,99,1
46679,56,75,0
110980,83,97,1
60331,58,86,0
142458,91,98,1
46044,57,79,0
117097,88,98,1
57202,60,79,0
126198,90,97,1
46567,54,77,0
132499,91,97,1
33246,49,68,0
122089,88,98,1
48109,64,75,0
134846,92,98,1
31998,45,68,0
115117,85,96,1
38461,49,73,0
127534,89,98,1
53559,57,79,0
114465,85,98,1
31460,45,70,0
132588,91,98,1
39125,53,75,0
121863,86,99,1
59261,60,79,0
125905,90,98,1
38809,57,73,0
105306,84,96,1
60313,63,83,0
129983,91,97,1
49014,55,77,0
116734,84,98,1
43285,51,75,0
141683,94,98,1
40794,47,73,0
126824,89,97,1
42386,59,76,0
137792,93,98,1
33568,53,67,0
140271,91,99,1
42902,53,78,0
123638,88,97,1
60216,62,78,0
130466,91,99,1
42596,53,77,0
128592,90,99,1
36111,51,72,0
151635,97,98,1
38227,52,72,0
110478,86,95,1
41413,51,78,0
116111,84,98,1
27126,47,68,0
131317,91,99,1
33248,50,70,0
134602,93,99,1
45684,55,73,0
124495,90,98,1
48005,55,77,0
110728,85,97,1
36612,51,66,0
134069,92,96,1
39512,56,74,0
123087,88,98,1
47402,54,76,0
133480,90,98,1
67386,63,83,0
118276,87,98,1
49016,56,73,0
104869,84,98,1
39544,48,69,0
125986,89,98,1
31986,46,69,0
129192,91,97,1
42430,54,71,0
110724,84,96,1
44815,53,77,0
139256,93,99,1
48409,49,81,0
140178,93,99,1
32882,48,68,0
117687,87,95,1
39957,53,77,0
114515,82,99,1
44242,53,75,0
143383,94,98,1
35352,51,67,0
131286,90,98,1
25224,41,65,0
133251,88,99,1
37744,46,74,0
128729,88,99,1
39636,53,70,0
133581,90,97,1
37926,47,73,0
132291,89,96,1
31939,46,65,0
134405,92,98,1
30648,48,67,0
124670,87,99,1
47733,58,78,0
124675,88,97,1
40555,49,77,0
130331,92,97,1
37020,56,72,0
139495,93,98,1
51002,59,80,0
128918,89,96,1
49112,55,78,0
127751,90,97,1
48611,59,75,0
133228,92,99,1
29793,51,63,0
120889,86,98,1
52865,60,84,0
132408,91,97,1
52471,60,79,0
131198,90,98,1
48162,55,76,0
116857,85,98,1
53112,57,82,0
128875,90,98,1
40698,51,73,0
134931,90,98,1
32597,49,70,0
107111,85,96,1
43371,57,71,0
121285,89,97,1
42753,53,73,0
132482,91,99,1
56483,61,79,0
133732,90,97,1
50983,58,77,0
131653,91,98,1
44777,60,71,0
124885,88,98,1
39173,51,72,0
141952,94,97,1
42541,57,70,0
140853,90,99,1
41780,47,75,0
126918,90,97,1
62389,60,86,0
127765,90,99,1
44394,49,75,0
121563,87,97,1
54488,60,78,0
130370,92,95,1
58670,63,82,0
147116,94,98,1
46383,54,76,0
128037,90,99,1
51944,60,78,0
125006,84,99,1
63550,64,83,0
122992,90,95,1
62856,62,81,0
136402,89,99,1
46114,57,76,0
150103,94,99,1
61029,67,76,0
112567,84,97,1
46931,53,76,0
121000,89,98,1
37832,48,73,0
123512,88,97,1
51347,53,80,0
125129,90,99,1
43266,56,76,0
120619,84,99,1
57380,53,80,0
126387,89,97,1
40919,51,74,0
130055,90,98,1
41445,51,72,0
117102,87,98,1
39081,54,71,0
125204,86,98,1
39566,50,72,0
137358,90,99,1
44891,52,79,0
132033,89,98,1
56048,57,81,0
125143,90,97,1
47181,54,76,0
99930,82,96,1
47691,57,76,0
120299,87,99,1
38812,50,73,0
118585,85,97,1
36998,54,73,0
150706,96,98,1
36556,49,71,0
142448,94,98,1
52373,61,77,0
126734,91,99,1
40732,53,77,0
132858,89,99,1
35505,46,73,0
114423,86,96,1
43337,47,73,0
120174,87,99,1
55070,59,80,0
133747,91,97,1
46760,58,75,0
121300,88,98,1
49251,49,78,0
123972,90,98,1
52816,59,77,0
132149,90,97,1
49972,58,79,0
127075,90,98,1
68098,65,86,0
133791,91,98,1
49060,57,81,0
117029,86,96,1
52449,58,79,0
129360,89,96,1
34879,48,72,0
104971,83,96,1
43133,54,77,0
135965,91,98,1
53311,61,77,0
129918,89,99,1
58727,63,83,0
123063,87,96,1
46423,55,75,0
113906,85,99,1
40967,53,74,0
145735,95,98,1
56365,56,82,0
112233,86,96,1
41339,53,71,0
126131,88,98,1
47405,53,76,0
133767,88,99,1
48773,53,79,0
138859,93,99,1
45263,53,78,0
137352,90,97,1
34960,54,67,0
113826,88,98,1
62982,63,82,0
119070,89,96,1
62808,58,83,0
110931,85,94,1
33840,47,72,0
117559,86,97,1
40508,52,73,0
137709,92,98,1
41132,52,75,0
136794,92,99,1
49219,59,80,0
120387,86,99,1
41344,46,77,0
115788,86,96,1
48775,61,77,0
116622,85,98,1
42691,55,75,0
121453,86,98,1
36900,48,71,0
127037,91,97,1
38988,49,75,0
139902,92,99,1
39704,55,71,0
130667,90,97,1
46206,55,75,0
123091,89,97,1
39761,49,74,0
133074,92,98,1
67502,66,83,0
119833,85,97,1
52852,56,81,0
123653,90,96,1
45247,57,71,0
138416,94,97,1
44347,55,77,0
109007,85,99,1
39563,53,71,0
134007,91,98,1
56052,60,81,0
138234,91,97,1
34855,48,72,0
122363,88,98,1
36951,52,69,0
130221,89,99,1
54229,60,79,0
117018,86,97,1
40269,56,70,0
138973,92,97,1
53245,61,78,0
127212,89,99,1
44321,56,73,0
143108,94,99,1
49255,58,78,0
128409,90,96,1
52142,61,78,0
130336,91,98,1
32000,50,69,0
109541,81,98,1
51987,52,79,0
127094,90,97,1
35896,46,72,0
124790,89,98,1
44111,54,75,0
122670,87,99,1
52142,58,81,0
135653,92,98,1
49131,54,74,0
123437,89,99,1
54199,58,78,0
130995,92,97,1
43476,53,76,0
114942,84,97,1
47447,53,78,0
117155,87,94,1
39174,52,75,0
147802,95,98,1
46157,57,71,0
133373,89,97,1
47675,57,74,0
118597,87,96,1
32868,45,70,0
126469,90,97,1
56516,58,78,0
138181,92,97,1
52808,59,76,0
149287,96,99,1
37129,53,72,0
114728,85,99,1
49884,55,77,0
144651,93,98,1
46094,52,76,0
114464,79,97,1
51207,55,77,0
122120,87,99,1
36940,48,73,0
113197,84,96,1
37213,49,72,0
105089,82,98,1
45124,57,74,0
130890,91,98,1
34401,50,67,0
133353,89,97,1
50006,60,75,0
112927,84,96,1
50782,55,79,0
128825,90,99,1
40046,53,72,0
132615,88,99,1
44315,52,72,0
120023,88,96,1
36101,51,72,0
118647,85,99,1
44589,50,75,0
118115,85,96,1
46237,57,73,0
137015,92,99,1
35229,49,69,0
126445,85,99,1
32334,50,66,0
116516,86,96,1
47422,58,78,0
138140,90,98,1
37814,51,71,0
125132,89,99,1
37654,53,71,0
125124,89,98,1
54333,59,78,0
128492,91,98,1
58783,58,81,0
136380,90,97,1
28349,47,70,0
114844,85,99,1
43339,55,72,0
128896,88,98,1
62290,59,84,0
124944,86,97,1
48100,52,79,0
125238,88,98,1
53719,60,78,0
100721,80,96,1
41750,56,74,0
101189,81,97,1
39915,48,71,0
142301,93,99,1
53053,61,80,0
118269,88,95,1
55407,61,81,0
133818,86,99,1
42544,53,77,0
131313,91,98,1
44525,54,74,0
120673,84,97,1
48110,56,78,0
125953,88,97,1
37010,54,69,0
135944,89,98,1
55526,59,77,0
130521,90,99,1
38827,52,72,0
134767,93,99,1
40390,50,74,0
130000,90,98,1
52220,60,78,0
122706,84,99,1
38008,47,73,0
132071,89,99,1
44756,56,75,0
135016,92,98,1
44407,57,75,0
135001,92,98,1
48104,57,79,0
118016,84,97,1
42145,53,74,0
145460,92,99,1
42308,55,76,0
132972,89,97,1
50122,54,79,0
125007,91,95,1
34566,51,69,0
123489,89,98,1
45630,56,74,0
123623,86,97,1
50844,58,80,0
124521,87,99,1
64187,63,82,0
132795,93,96,1
45403,51,78,0
136002,93,97,1
45248,55,77,0
128665,90,99,1
41420,51,72,0
129824,89,98,1
47886,59,77,0
116302,85,99,1
61733,59,84,0
121266,86,97,1
36586,44,73,0
125195,90,98,1
38496,55,74,0
111342,85,95,1
39751,55,71,0
131689,90,97,1
42563,56,76,0
118708,89,97,1
41008,58,71,0
127850,88,99,1
36386,50,70,0
119973,87,97,1
33212,46,69,0
138403,90,99,1
40015,51,71,0
123139,88,97,1
40754,55,73,0
130673,90,98,1
45830,53,76,0
116913,84,98,1
42346,53,71,0
123844,88,99,1
32254,46,71,0
124696,89,98,1
60323,58,81,0
123535,88,97,1
34877,52,73,0
109784,86,98,1
52749,54,77,0
130958,92,98,1
70030,64,84,0
128213,88,96,1
37104,48,73,0
127765,87,99,1
45238,57,76,0
109615,86,96,1
48770,53,79,0
121618,88,97,1
48017,55,75,0
124514,88,98,1
45679,59,71,0
124734,85,99,1
39794,52,71,0
134008,92,99,1
40714,53,70,0
132121,90,98,1
51382,62,75,0
124863,90,96,1
46097,55,74,0
137287,93,97,1
47137,55,75,0
120295,88,98,1
49980,55,80,0
129772,91,98,1
42081,52,73,0
123985,88,98,1
53235,56,79,0
133391,91,97,1
42067,56,75,0
128374,88,99,1
31200,44,70,0
131955,87,98,1
39338,53,75,0
144642,93,98,1
46736,53,75,0
127931,89,98,1
38472,54,75,0
141731,94,97,1
43262,52,75,0
122350,87,98,1
53736,60,76,0
138007,91,99,1
49021,59,78,0
113135,85,96,1
45530,59,75,0
124091,88,96,1
49269,54,81,0
133615,91,98,1
42501,58,74,0
145676,93,99,1
51199,57,77,0
128244,89,99,1
52438,56,77,0
118518,84,97,1
45078,49,77,0
113352,86,96,1
55834,61,79,0
145525,90,99,1
46482,57,74,0
130875,89,99,1
49014,59,76,0
135336,92,98,1
36801,49,74,0
124750,89,98,1
43516,54,71,0
126512,89,98,1
63984,62,84,0
133375,92,98,1
54776,58,78,0
122939,84,98,1
61366,61,87,0
120001,87,99,1
44094,57,75,0
124638,89,99,1
56694,58,81,0
124634,90,97,1
32184,46,66,0
109599,83,98,1
42703,53,74,0
136352,88,98,1
41188,56,69,0
117717,87,96,1
52818,62,79,0
127948,90,97,1
36651,49,68,0
121925,88,97,1
44397,55,73,0
126166,89,97,1
49095,53,79,0
141464,92,98,1
34484,52,72,0
95430,78,96,1
32468,49,70,0
131827,89,99,1
60928,59,84,0
113203,84,98,1
48692,59,77,0
134463,92,96,1
54879,58,83,0
135171,93,97,1
51425,59,75,0
119503,88,98,1
46322,58,76,0
124668,89,99,1
49801,57,81,0
136239,93,98,1
41210,52,76,0
115416,86,96,1
43476,53,72,0
120621,85,99,1
49051,62,77,0
125742,89,99,1
59069,61,77,0
111917,84,97,1
33167,45,70,0
122739,89,97,1
55765,59,82,0
132676,88,99,1
38976,51,75,0
123779,91,98,1
46857,55,75,0
136991,91,98,1
45413,54,74,0
133397,89,98,1
47364,57,74,0
131664,92,97,1
40317,49,75,0
139068,91,99,1
59300,61,83,0
109308,86,95,1
47126,57,77,0
129414,91,98,1
41531,51,73,0
115388,87,96,1
62816,61,82,0
121878,88,98,1
36726,48,75,0
124327,88,96,1
41012,49,73,0
121817,87,99,1
45211,58,75,0
109395,85,97,1
47376,59,74,0
123302,86,96,1
51598,61,77,0
124854,86,99,1
44441,55,75,0
118302,84,99,1
40585,50,73,0
126695,88,98,1
43840,54,74,0
137372,91,98,1
43409,56,68,0
122450,86,98,1
28821,49,64,0
130862,91,97,1
53190,56,79,0
121250,88,98,1
54597,63,82,0
115601,85,97,1
58901,66,76,0
123350,85,98,1
47910,56,78,0
113063,86,97,1
44808,55,72,0
115411,86,95,1
39771,50,79,0
128269,91,97,1
36703,53,68,0
121820,85,97,1
38304,51,71,0
130058,86,97,1
39030,48,72,0
130981,91,99,1
45926,59,73,0
124028,87,99,1
56679,57,79,0
140300,89,99,1
53199,58,79,0
122909,88,97,1
39561,50,74,0
121241,84,97,1
35229,49,67,0
139110,92,99,1
42000,53,75,0
136121,91,98,1
41264,54,72,0
